release_id,track_name,artist,artist_n,genre,release_type,editorial_tier,is_feature,monthly_listeners,wk1_streams,locked_forecast_streams,fresh_predicted_wk1,fresh_predicted_wk1_rounded,locked_ratio,fresh_ratio,locked_log_error,fresh_log_error,artist_offset,artist_offset_shrunk,loo_offset,loo_offset_shrunk,n_other,log_error_loo,log_error_shrunk,abs_log_error,abs_log_error_loo,abs_log_error_shrunk,is_wrong_ml_remix
5ec3f0bc-0cd3-4dcb-b9cd-5433b27b134d,Close Your Mouth,Rhye,4,downtempo,lead_single,1,False,2730000.0,195298,194210,161501.58262205706,161502,1.0056021832037485,1.2092636915951014,0.0055865493374354066,0.19001165504271794,-0.21501073986358593,-0.09556032882826042,-0.3500182048323539,-0.13125682681213272,3,0.5400298598750719,0.3212684818548507,0.19001165504271794,0.5400298598750719,0.3212684818548507,False
db228801-1892-4dc7-8bc2-d440f8b4498d,Fatal,RHYE,4,downtempo,focus_track,1,False,2700000.0,200290,199093,170656.85625758706,170657,1.0060122656246075,1.173641683037247,0.005994264073008724,0.16011146445964713,-0.21501073986358593,-0.09556032882826042,-0.34005147463799695,-0.12751930298924885,3,0.5001629390976441,0.287630767448896,0.16011146445964713,0.5001629390976441,0.287630767448896,False
8988c2a1-11fb-4d6c-abbd-7822e3189a3c,Hold On,Rhye,4,downtempo,lead_single,2,False,2690000.0,246709,271409,304971.79935595824,304972,0.9089934379478941,0.8089567642680469,-0.09541740380992958,-0.21200980677819065,-0.21501073986358593,-0.09556032882826042,-0.21601105089205105,-0.08100414408451914,3,0.004001244113860408,-0.1310056626936715,0.21200980677819065,0.004001244113860408,0.1310056626936715,False
753c1cbc-c4ec-438a-8381-e286f7d77643,Merida,Rhye,4,downtempo,album_track,1,False,2679000.0,51509,139758,139758.0651809403,139758,0.3685585082785959,0.36855833638876545,-0.9981558057943034,-0.9981562721785182,-0.21501073986358593,-0.09556032882826042,0.04603777090805814,0.017264164090521804,3,-1.0441940430865764,-1.01542043626904,0.9981562721785182,1.0441940430865764,1.01542043626904,False
d8145143-cffd-4249-8095-4973f906c4f8,Shifting The Lens,Steller,1,melodic-bass,single,0,False,126000.0,30241,37033,35646.790283920076,35647,0.8165960089649772,0.8483512753640943,-0.20261078748923536,-0.1644604891477113,-0.1644604891477113,-0.02741008152461855,0.0,0.0,0,-0.1644604891477113,-0.1644604891477113,0.1644604891477113,0.1644604891477113,0.1644604891477113,False
1825a25b-0767-45ee-8b92-031a2129802d,Eyes Cut Deeper,Subtronics,3,dubstep,single,2,True,3630000.0,744126,572644,323630.29127130454,323630,1.2994565559055888,2.299308872098709,0.26194614314817616,0.8326085873869544,-0.30303519300987086,-0.11363819737870157,-0.8708570832082835,-0.248816309488081,2,1.703465670595238,1.0814248968750355,0.8326085873869544,1.703465670595238,1.0814248968750355,False
c41f626b-5ae4-4264-aa9e-a19277cb4068,Eyes Cut Deeper - Mport Remix,Subtronics,3,dubstep,alternate_version,1,True,2900000.0,16077,131327,131326.75767368716,131327,0.12241960906744234,0.12241983495813674,-2.100300716935964,-2.10029887172107,-0.30303519300987086,-0.11363819737870157,0.5955966463457287,0.17017047038449393,2,-2.6958955180667985,-2.2704693421055637,2.10029887172107,2.6958955180667985,2.2704693421055637,False
e3573939-bfd3-4f1e-8358-614c6d55f590,Fall Back To Nothing,Subtronics,3,dubstep,single,2,True,2920000.0,435526,304287,304286.53009213513,304287,1.4313000555396713,1.4313022658877697,0.35858316101168813,0.358584705304503,-0.30303519300987086,-0.11363819737870157,-0.6338451421670578,-0.18109861204773078,2,0.9924298474715607,0.5396833173522337,0.358584705304503,0.9924298474715607,0.5396833173522337,False
500292f3-3a9b-481d-8c44-9ed9d642d791,Hustle,Zen Selekta,1,melodic-bass,single,0,False,17000.0,12922,15716,20215.45136021265,20215,0.8222193942479002,0.6392140234589385,-0.19574801656023957,-0.4475159456922907,-0.4475159456922907,-0.07458599094871511,0.0,0.0,0,-0.4475159456922907,-0.4475159456922907,0.4475159456922907,0.4475159456922907,0.4475159456922907,False
d8f0f831-841f-4743-8ddb-4a413ab68512,Telekinesis,Zingara,1,dubstep,single,0,False,303000.0,65122,53908,45701.36532036365,45701,1.2080210729390815,1.4249464877799372,0.1889835438464645,0.3541342605803717,0.3541342605803717,0.05902237676339528,0.0,0.0,0,0.3541342605803717,0.3541342605803717,0.3541342605803717,0.3541342605803717,0.3541342605803717,False
f4b1e800-ba7e-4175-9b8a-7a8c96346890,Bromance is Dead,Zomboy,3,dubstep,single,1,False,543000.0,84712,97310,102228.22956724682,102228,0.8705374576097009,0.8286556498004843,-0.13864449070574436,-0.1879505903576465,-0.08054518036770923,-0.03020444263789096,-0.026842475372740607,-0.007669278677925888,2,-0.1611081149849059,-0.1802813116797206,0.1879505903576465,0.1611081149849059,0.1802813116797206,False
2cf739fc-b447-4052-a87a-d58fc0b115ef,Time Machine,Zomboy,3,dubstep,single,1,True,540000.0,123642,180176,99499.98000030164,99500,0.686229020513276,1.2426334156009395,-0.3765438578267604,0.21723284996537592,-0.08054518036770923,-0.03020444263789096,-0.22943419553425182,-0.06555262729550052,2,0.44666704549962777,0.28278547726087644,0.21723284996537592,0.44666704549962777,0.28278547726087644,False
06559c79-4f6b-4652-82fe-105f069045ab,Valley Of Violence - Borgore Remix,Zomboy,3,big-room,alternate_version,1,False,540000.0,63833,83696,83695.7415546371,83696,0.7626768304339514,0.7626791855154234,-0.27092088862141356,-0.27091780071085714,-0.08054518036770923,-0.03020444263789096,0.014641129803864714,0.004183179943961347,2,-0.28555893051472186,-0.27510098065481847,0.27091780071085714,0.28555893051472186,0.27510098065481847,False
19feb499-caaa-436c-9010-ecdc4ef57d0a,Love Is The Dance,Âme,1,house,focus_track,1,True,473000.0,105276,194082,101586.79578018258,101587,0.5424305190589545,1.0363157848565305,-0.6116952772372505,0.035671909029239716,0.035671909029239716,0.005945318171539953,0.0,0.0,0,0.035671909029239716,0.035671909029239716,0.035671909029239716,0.035671909029239716,0.035671909029239716,False
