release_id,track_name,artist_name,genre,release_type,is_feature,editorial_tier,wk1_streams,frozen_ml,is_multi_artist,roster_n,roster_roles,A_ml,A_pred,A_ratio,A_log_resid,A_cooks_dropped,A_cooks_d0,A_cooks_d0_dropped,B_ml,B_pred,B_ratio,B_log_resid,B_cooks_dropped,B_cooks_d0,B_cooks_d0_dropped,C_ml,C_pred,C_ratio,C_log_resid,C_cooks_dropped,C_cooks_d0,C_cooks_d0_dropped,D_ml,D_pred,D_ratio,D_log_resid,D_cooks_dropped,D_cooks_d0,D_cooks_d0_dropped,E_ml,E_pred,E_ratio,E_log_resid,E_cooks_dropped,E_cooks_d0,E_cooks_d0_dropped,F_ml,F_pred,F_ratio,F_log_resid,F_cooks_dropped,F_cooks_d0,F_cooks_d0_dropped,G_ml,G_pred,G_ratio,G_log_resid,G_cooks_dropped,G_cooks_d0,G_cooks_d0_dropped
14af625a-751e-417f-9a75-01f70f8b11ba,Your loving,Duke Dumot,house,album_track,False,1,569707,4100000.0,False,1,primary:Duke Dumot,4100000.0,118798.4129099046,4.795577533784559,1.4168712563498946,False,0.038970422580227634,False,4100000.0,142019.18328683078,4.011479201717308,1.2266411220355966,False,0.03144121443070218,False,4100000.0,121938.5244105934,4.672083763140131,1.3907822843849331,False,0.03895522896194088,False,4100000.0,115189.75076950816,4.945813288023946,1.4592793509569137,False,0.038636253207190614,False,4100000.0,119321.5237258879,4.774553510637048,1.4124775742004374,False,0.039042422087540114,False,4100000.0,120883.77518304995,4.712849173822651,1.3994697555355096,False,0.0389104495231771,False,4099999.9999999977,134037.2249556506,4.2503640327416585,1.2844857045331342,False,0.03370248768192967,False
59d045b2-c9ed-45bb-ae34-9b3c2a0cd90f,Higher Ground,Bob Moses,downtempo,album_track,False,2,64121,2000000.0,False,1,primary:Bob Moses,2000000.0,228042.2897489762,0.2811803024368109,-1.4195820594669506,True,0.040663083368411936,False,2000000.0,223718.97321267045,0.286614045644871,-1.412137686453919,True,0.04830016269185629,False,2000000.0,247827.13173932143,0.25873276888603985,-1.5027824200317408,True,0.04442074023656951,False,2000000.0,261122.0295359225,0.24555951910284493,-1.5434779881275258,True,0.045405775353284286,False,2000000.0,248526.47103017665,0.2580047096561166,-1.505600329480643,True,0.04249105104907411,False,2000000.0,248626.41771369125,0.2579009929421069,-1.5060024057317278,True,0.04371854884832777,False,1999999.9999999993,225294.60682894546,0.28460956479390453,-1.4191559155396138,True,0.04554758767030073,False
002c00c4-803d-4ce6-a3fd-9f35e2e2ba80,Freaks,Joshwa,house,album_track,False,1,71982,2000000.0,False,1,primary:Joshwa,2000000.0,104993.04847717221,0.6855882464985333,-0.5283009449603018,False,0.0019406108959779892,False,2000000.0,114169.79211020352,0.6304820099043245,-0.623789586544147,False,0.004093308331081156,False,2000000.0,109051.36900299553,0.6600742444418348,-0.5662258484444145,False,0.002205445566390582,False,2000000.0,107035.319185246,0.6725069869266309,-0.5360048454116413,False,0.0022482326580067357,False,2000000.0,107918.2897292125,0.6670046400903547,-0.5557811661680905,False,0.0021222206631586367,False,2000000.0,108532.89927040676,0.6632274682044456,-0.5614601480747261,False,0.0021989543725062276,False,1999999.9999999993,112553.53971278577,0.6395356395159472,-0.6095318587309375,False,0.0036696784981078306,False
7452a9ac-7a07-43ca-a2f5-6a180bc6238e,Movement,Crankdat,dubstep,single,False,2,468885,1070000.0,False,1,primary:Crankdat,1070000.0,238105.27713862646,1.9692339692539114,0.6776446190344121,False,0.028429785368899525,False,1070000.0,217612.44353760796,2.1546791735692583,0.767641837098779,False,0.042133533045240285,False,1070000.0,261445.6694635965,1.7934318857221967,0.5841310388592991,False,0.02457835751724984,False,1070000.0,281539.80774963845,1.6654305611267581,0.5100836852737398,False,0.024164233308364848,False,1070000.0,264766.31451530854,1.7709390292279403,0.5715099308946474,False,0.0267656459387514,False,1070000.0,263186.7118356373,1.7815679094498638,0.5774938245905954,False,0.025685512888189505,False,1069999.9999999995,227628.12404832296,2.0598728824056067,0.7226442733274059,False,0.03776907518018677,False
d81bd447-4dd9-47a6-ae1a-25e25a7833b8,Ashiko,O'Flynn,house,lead_single,False,1,47407,786000.0,False,1,primary:O'Flynn,786000.0,103958.64866809774,0.45601785524697763,-0.785223313990965,False,0.003170698111709877,False,786000.0,101110.94776122886,0.4688611970283428,-0.7574485095026784,False,0.0035564408212613993,False,786000.0,109652.6077058227,0.43233809931072553,-0.8385473595455473,False,0.0032498976789305323,False,786000.0,111820.54807526467,0.42395606904100563,-0.8581254398704896,False,0.003227899629105914,False,786000.0,110113.33796982968,0.4305291336549002,-0.842740283409011,False,0.0031963257497740305,False,786000.0,109689.53621688418,0.4321925466642896,-0.8388840801661264,False,0.003210797284257653,False,786000.0000000006,105495.61293531096,0.4493741368095523,-0.7998994713775396,False,0.0033473434157294765,False
d1007c54-44c1-4864-bb54-f06eb508a75e,Bass Down Low,KSHMR,big-room,alternate_version,True,1,111467,4337000.0,False,1,primary:KSHMR,4337000.0,136738.33769416984,0.8151846942099594,-0.24516256727313213,False,0.0002866162498050015,False,4337000.0,172789.49541679345,0.6451028734769167,-0.5002208848595675,False,0.0028925157060669666,False,4337000.0,131761.10216495936,0.8459780479101336,-0.20808386232959464,False,0.00014931316919021879,False,4337000.0,115631.49691011987,0.9639847531044511,-0.06713900826306762,False,0.0001097185450519304,False,4337000.0,129225.81992354547,0.8625752969951964,-0.18865482754337926,False,0.00022897479148976339,False,4337000.0,130259.35564849999,0.8557312405320777,-0.1966209180010008,False,0.0001802147850553905,False,4337000.000000002,174233.70914092424,0.6397556508990055,-0.5085443747192571,False,0.0027925838359376728,False
f4b1e800-ba7e-4175-9b8a-7a8c96346890,Bromance is Dead,Zomboy,dubstep,single,False,1,84712,543000.0,False,1,primary:Zomboy,543000.0,97548.11264445445,0.8684124961880113,-0.1410884511828563,False,6.615093459980683e-05,False,543000.0,90356.04595217465,0.9375354920337922,-0.0645006636847949,False,0.0003309834412189437,False,543000.0,103520.31849235983,0.8183127837483619,-0.20051063924605472,False,6.646347081812525e-05,False,543000.0,107669.53668236588,0.7867777888736297,-0.23980942256367754,False,7.889709165522584e-05,False,543000.0,104559.61648866753,0.8101789471385574,-0.2105001333221299,False,7.456340446284205e-05,False,543000.0,103764.63547273922,0.8163860414876639,-0.20286794583143752,False,7.78999952068299e-05,False,543000.0000000002,96415.39014609192,0.8786149168886986,-0.12940856956421065,False,0.00026698219705869,False
5ec3f0bc-0cd3-4dcb-b9cd-5433b27b134d,Close Your Mouth,Rhye,downtempo,lead_single,False,1,195298,2730000.0,False,1,primary:Rhye,2730000.0,128800.40637344976,1.5162840358883969,0.4162626284361526,True,0.0034277454330615847,False,2730000.0,147646.24910417147,1.3227427122934086,0.27970739327523475,True,0.0016201501596715205,False,2730000.0,133094.3767335389,1.4673647737274103,0.38346812109943684,True,0.00320798446483209,False,2730000.0,127007.52698507614,1.5376883924599858,0.4302802448734351,True,0.003134370978518059,False,2730000.0,131070.73140144686,1.490019914528715,0.3987894853235652,True,0.003266157635198217,False,2730000.0,132236.61386092534,1.4768829471495466,0.3899337500022284,True,0.0031911971859025804,False,2730000.0,142831.8897905308,1.3673277045232197,0.3128582543401741,True,0.0018652664590147962,False
1825a25b-0767-45ee-8b92-031a2129802d,Eyes Cut Deeper,Subtronics,dubstep,single,True,2,744126,3630000.0,False,1,primary:Subtronics,3630000.0,300036.590564032,2.4801175036722496,0.9083059395674731,False,0.030292748282968754,False,3630000.0,341225.52491290425,2.1807454181217354,0.779666753272803,False,0.032966332008064314,False,3630000.0,303394.9062643894,2.4526647766180405,0.8971750974045154,False,0.030474630526907673,False,3630000.0,285572.37802846916,2.6057352084865046,0.9577148651313063,False,0.0309200608312801,False,3630000.0,302371.93272289523,2.460962541394159,0.9005525504048872,False,0.03050008329619979,False,3630000.0,302635.8338651646,2.4588165601418353,0.8996801610784004,False,0.030670495094534386,False,3630000.000000002,355294.8870379009,2.094389835451307,0.7392622629585635,False,0.029678391658034577,False
6f456ebf-5c83-4397-b00b-2a24d4da77f2,Foreva,Caleb Jackson,house,single,False,1,10308,48000.0,False,1,primary:Caleb Jackson,48000.0,64255.56087716482,0.16042191304975853,-1.8299479778572731,True,0.10515437704892923,True,48000.0,43211.45991059519,0.23854783016651884,-1.4331854429887887,True,0.049565899552511256,False,48000.0,70972.28676993566,0.14523978962964088,-1.929369180869708,True,0.10040549537012193,True,48000.0,84010.395425544,0.12269910107893355,-2.0980202534621686,True,0.09912432493434148,True,48000.0,74462.81742232724,0.13843150658048037,-1.9773796130037091,True,0.10311917631281305,True,48000.0,72088.91111292143,0.14299009155310108,-1.9449799409613355,True,0.10138253635175744,True,47999.99999999998,53426.854790268655,0.19293668026060806,-1.6453932254590313,True,0.06311763754555157,False
55c97458-59cb-48ec-b2bf-2e55b5c5a9d3,Fresh Baked Bread,Eazy Baked,dubstep,single,True,0,83040,101000.0,True,2,primary:Eazy Baked|collaborator:Daily Bread,101000.0,34336.973185730545,2.418384391391523,0.8830997103568929,False,0.05242545651548782,False,101000.0,29903.875570839056,2.7768975898554418,1.0213343296667787,True,0.09157045814109084,True,250000.0,38740.69621809806,2.1434823869067983,0.7624317900437347,False,0.03533569241033362,False,351000.0,37784.03872752283,2.1977534111384345,0.7874356618527969,False,0.030348426590101767,False,163500.0,36947.580379078834,2.2475084741143294,0.8098222578189684,False,0.043804298405572886,False,226000.0,38011.10703799457,2.184624612932113,0.7814440119261903,False,0.03767417902767139,False,158902.4858207072,41413.63385938084,2.0051367692572124,0.6957122725254301,False,0.05173035121733568,False
