release_id,track_name,artist,genre,release_type,is_feature,editorial_tier,ml,ml_bin,tier,wk1,locked,live_ols_pred,live_pred,live_ols_log_resid,live_ratio,locked_ratio,A_pred,A_ols_log_resid,A_ratio,A_cooks_dropped,A_cooks_d0_dropped,B_pred,B_ols_log_resid,B_ratio,B_cooks_dropped,B_cooks_d0_dropped,C_pred,C_ols_log_resid,C_ratio,C_cooks_dropped,C_cooks_d0_dropped,D_pred,D_ols_log_resid,D_ratio,D_cooks_dropped,D_cooks_d0_dropped,E_pred,E_ols_log_resid,E_ratio,E_cooks_dropped,E_cooks_d0_dropped
753c1cbc-c4ec-438a-8381-e286f7d77643,Merida,Rhye,downtempo,album_track,False,1,2679000.0,2M-5M,established,51509,139758,160641.45423096584,139758.0651809403,-1.1374183395120259,0.36855833638876545,0.3685585082785959,110409.45575489182,-0.9132621201805922,0.4665270709634653,False,False,107012.95409903978,-0.8704554111306724,0.4813342499855556,False,False,110545.70534137993,-0.9029345760888479,0.4659520678884206,False,False,104990.21068368136,-0.8513726318777408,0.490607644889754,False,False,105575.56360202713,-0.8569324568605321,0.4878875209623886,False,False
8988c2a1-11fb-4d6c-abbd-7822e3189a3c,Hold On,Rhye,downtempo,lead_single,False,2,2690000.0,2M-5M,established,246709,271409,304971.79935595824,304971.79935595824,-0.21200980677819103,0.8089567642680469,0.9089934379478941,279041.57397232373,-0.12315127694744987,0.8841299039707589,True,False,261821.34788356585,-0.05945288844292662,0.9422799248200096,True,False,267323.9484915221,-0.08025170876246612,0.9228840191541018,True,False,261849.7077146746,-0.05956120006654331,0.9421778704783864,True,False,262615.9028885235,-0.0624830149708675,0.9394290189072224,True,False
db228801-1892-4dc7-8bc2-d440f8b4498d,Fatal,RHYE,downtempo,focus_track,False,1,2700000.0,2M-5M,established,200290,199093,160997.03420527081,170656.85625758706,0.21838037258362242,1.173641683037247,1.0060122656246075,119556.81484747733,0.44340392703739795,1.6752704582797453,False,False,115784.3568476939,0.48616144425235674,1.7298537164521048,False,False,119383.82471177216,0.4555471922393277,1.677697966902629,False,False,113953.43459867501,0.5021010160791874,1.7576477681904716,False,False,114556.18797916456,0.49682548525789194,1.7483996590077584,False,False
5ec3f0bc-0cd3-4dcb-b9cd-5433b27b134d,Close Your Mouth,Rhye,downtempo,lead_single,False,1,2730000.0,2M-5M,established,195298,194210,161501.58262205706,161501.58262205706,0.19001165504271889,1.2092636915951014,1.0056021832037485,128800.40637344976,0.4162626284361526,1.5162840358883969,True,False,123418.13959945,0.45894849813191385,1.5824092036538064,True,False,126919.26372768245,0.43097543155067086,1.538757744600778,True,False,122007.75874697475,0.4704419581770196,1.600701480018315,True,False,122603.77911425012,0.46556874939857273,1.5929199035374653,True,False
c41f626b-5ae4-4264-aa9e-a19277cb4068,Eyes Cut Deeper - Mport Remix,Subtronics,dubstep,alternate_version,True,1,2900000.0,2M-5M,established,16077,131327,160154.5825288868,131326.75767368716,-2.2987498104449084,0.12241983495813674,0.12241960906744234,127588.1180878819,-2.112239563480804,0.12600703138301847,True,False,127369.68145240948,-2.100163263939951,0.126223131098958,True,False,130918.1751431769,-2.1276420391227706,0.12280189501891244,True,False,110195.863770513,-1.9553288904753927,0.14589476818731556,True,False,110732.2294075934,-1.9601844675382463,0.1451880819704469,True,False
e3573939-bfd3-4f1e-8358-614c6d55f590,Fall Back To Nothing,Subtronics,dubstep,single,True,2,2920000.0,2M-5M,established,435526,304287,304286.53009213513,304286.53009213513,0.35858470530450326,1.4313022658877697,1.4313000555396713,289006.43513369316,0.4101055412399113,1.506976824922696,False,False,279641.71006295504,0.4430453191478101,1.5574429147281037,False,False,283903.4005277225,0.42792045468910445,1.5340640485124162,False,False,246897.27843654528,0.5675821226509044,1.7639967631799307,False,False,247420.3948133885,0.5654656028482208,1.7602671773621819,False,False
1825a25b-0767-45ee-8b92-031a2129802d,Eyes Cut Deeper,Subtronics,dubstep,single,True,2,3630000.0,2M-5M,established,744126,572644,323630.29127130454,323630.29127130454,0.8326085873869538,2.299308872098709,1.2994565559055888,300036.590564032,0.9083059395674731,2.4801175036722496,False,False,290948.8063232864,0.9390630469253889,2.5575839591971654,False,False,280192.60425391345,0.976733136303972,2.6557660291620877,False,False,280174.97714780056,0.9767960489588212,2.6559331157095145,False,False,278552.4282852025,0.982604081312239,2.6714037446412386,False,False
14af625a-751e-417f-9a75-01f70f8b11ba,Your loving,Duke Dumot,house,album_track,False,1,4100000.0,2M-5M,established,569707,231126,181213.6344948311,157655.86201050304,1.1454455572450115,3.6136112716319175,2.4649195676816973,118798.4129099046,1.4168712563498946,4.795577533784559,False,False,115653.3725425085,1.4552625763637934,4.9259869165562264,False,False,107738.2980889837,1.5261550055822788,5.287878220699802,False,False,134435.44144475268,1.3047760316942103,4.237773862885151,False,False,133106.5560752185,1.3147101452945744,4.280082189776277,False,False
cb8923f0-5d68-4ee9-82c0-21beb068c216,Ultra Love RYOS Remix,KSHMR,big-room,alternate_version,True,1,4300000.0,2M-5M,established,146763,385257,179053.0170996336,146823.47402169954,-0.19886290608545742,0.999588117485283,0.38094830204253266,136536.87239269842,0.031402340728895695,1.074896454181914,False,False,136928.10383017978,0.03890383481349424,1.0718252564281296,False,False,127837.65576703227,0.10759868872242784,1.1480420156284525,False,False,138531.23045458354,0.027264042475639627,1.0594217601215574,False,False,137223.28295537358,0.03675043159550917,1.069519667793758,False,False
d1007c54-44c1-4864-bb54-f06eb508a75e,Bass Down Low,KSHMR,big-room,alternate_version,True,1,4337000.0,2M-5M,established,111467,439400,179487.95729410567,147180.12498116665,-0.47637953242555753,0.75735089920778,0.25368001820664543,136738.33769417007,-0.2451625672731339,0.815184694209958,False,False,137148.40680811895,-0.23779422541315043,0.8127473194490025,False,False,127771.46286792075,-0.1669738462822732,0.8723935493735803,False,False,139222.48004869156,-0.25280385398025906,0.8006393792224906,False,False,137864.99195779275,-0.2430055116603711,0.8085228774693254,False,False
f943607f-0f5f-42fb-a138-fd5907ad7b80,Khoye Yahaan Reimagined,KSHMR,big-room,alternate_version,False,0,4500000.0,2M-5M,established,98312,171023,98116.25890920953,80455.33230555181,0.0019930040277174044,1.2219451114393818,0.574846658051841,62042.028492777135,0.4195120661573206,1.5846032502216683,True,False,61690.98500004526,0.43554907747134486,1.5936202023671349,True,False,56761.76305578301,0.5188239740992984,1.7320110353757547,True,False,73091.07425799446,0.2659806313708639,1.3450616371156559,True,False,72303.42922213985,0.27681532899929095,1.3597142079935558,True,False
78b3e4d8-58eb-4848-a207-f00119ae2ac3,Need your love,Cedric Gervais,house,single,True,1,5500000.0,5M+,established,41164,486416,191977.81357425032,191977.81357425032,-1.5398157230762433,0.214420610557059,0.08462715042268347,148379.62641746603,-1.282209945042526,0.2774235317467716,True,False,147919.4980904584,-1.2791041059844641,0.2782865040200897,True,False,129845.03493241481,-1.148777612456728,0.3170240588823911,True,False,164769.0158377076,-1.3869805011317773,0.24982852383208548,True,False,161757.2169716459,-1.3685324624745334,0.2544801448161386,True,False
b02bf3e7-5d2d-4f87-988c-f871ff664f70,STOMP,Cedric Gervais,house,single,True,1,5590000.0,5M+,established,32561,489806,192862.2150799658,192862.2150799658,-1.7788607692525176,0.16883037450596192,0.06647734000808483,148794.66654915735,-1.519452025479561,0.218831768336554,False,False,148382.42002724926,-1.5166776070942625,0.21943974221488252,False,False,129717.69740621523,-1.3822452775964322,0.2510143230343826,False,False,166330.04018870083,-1.6308587552292604,0.1957613908050504,False,False,163193.23600440455,-1.6118197424262206,0.19952420086284206,False,False
0562db03-e2be-4398-9a92-45b5184c1dd9,Light Down - Kasango Remix,Kasango,house,alternate_version,True,1,6200000.0,5M+,established,3415,162854,198602.2524942915,162853.847045319,-4.063126600388509,0.020969722619138823,0.02096970292409152,145411.66219934638,-3.7922132710788485,0.02348504891800453,True,True,146847.25592140594,-3.791674685663052,0.023255456689144676,True,True,125040.85893695772,-3.6309222698490693,0.0273110727887894,True,True,171345.70792907116,-3.9459649139078437,0.019930467131476937,True,True,167481.55505536395,-3.923154940591072,0.020390305062973128,True,True
5262a673-1e75-434a-a410-64153311fc64,Is it over Now?,Elderbrook,downtempo,single,False,2,8640000.0,5M+,established,515951,447164,424385.04620073905,424385.04620073905,0.19537062876686484,1.2157614991833365,1.1538294674884382,341097.1543614599,0.4138444528769121,1.5126218246114358,False,False,326721.9316397748,0.4569023525556002,1.579174674349252,True,True,249117.55169357976,0.7280869195143591,2.071114606306951,True,True,515765.45403238403,0.00035968403700614715,1.0003597487310663,False,False,495758.4294318694,0.03992302908422296,1.0407306651170227,False,False
